index,price,adress,arrondissement,m2,rooms,pricem2,lat,long,tree_dist,tree_num,ilot_dist,wrong_num,ilot_num,aire_dist,aire_num
15703,1080000,38 av rene coty 75014,14,109,5,9908,48.828062,2.3345,526,81,147,672,673,616,127
15704,204300,38 av rene coty 75014,14,23,1,8883,48.828062,2.3345,526,81,147,672,673,616,127
5173,754000,23 rue de penthievre 75008,8,70,3,10771,48.872726,2.315614,501,71,541,477,478,615,554
5174,171250,23 rue de penthievre 75008,8,20,1,8562,48.872726,2.315614,501,71,541,477,478,615,554
5100,1240000,9 rue de miromesnil 75008,8,100,4,12400,48.871796,2.315986,423,71,529,251,252,615,537
15966,715000,25 av rene coty 75014,14,63,3,11349,48.829209,2.334547,634,81,132,612,613,615,45
15967,655000,25 av rene coty 75014,14,60,3,10917,48.829209,2.334547,634,81,132,612,613,615,45
15968,400000,25 av rene coty 75014,14,41,2,9756,48.829209,2.334547,634,81,132,612,613,615,45
15969,210000,25 av rene coty 75014,14,24,1,8750,48.829209,2.334547,634,81,132,612,613,615,45
3636,556800,4 rue jean ferrandi 75006,6,35,2,15909,48.847305,2.322974,486,12,87,86,87,615,497
20715,2098000,139 av de malakoff 75016,16,168,6,12488,48.875258,2.283737,351,96,263,779,780,614,152
4328,1310000,83 rue vaneau 75007,7,76,4,17237,48.848774,2.320483,488,12,180,86,87,614,128
4329,1150000,83 rue vaneau 75007,7,71,4,16197,48.848774,2.320483,488,12,180,86,87,614,128
3067,374622,3 rue nicolas houel 75005,5,36,2,10406,48.84209,2.362248,793,56,169,719,720,614,237
3068,424529,3 rue nicolas houel 75005,5,48,2,8844,48.84209,2.362248,793,56,169,719,720,614,237
3069,185000,3 rue nicolas houel 75005,5,36,2,5139,48.84209,2.362248,793,56,169,719,720,614,237
3663,1418100,109 rue de sevres 75006,6,93,4,15248,48.848256,2.320424,528,12,158,86,87,614,128
20287,2935000,52 av foch 75016,16,170,5,17265,48.873177,2.283994,232,5,39,779,780,614,133
20288,2800000,52 av foch 75016,16,191,4,14660,48.873177,2.283994,232,5,39,779,780,614,133
20289,1833710,52 av foch 75016,16,130,3,14105,48.873177,2.283994,232,5,39,779,780,614,133
20290,950000,52 av foch 75016,16,69,1,13768,48.873177,2.283994,232,5,39,779,780,614,133
20291,2150000,52 av foch 75016,16,168,3,12798,48.873177,2.283994,232,5,39,779,780,614,133
20292,2700000,52 av foch 75016,16,215,5,12558,48.873177,2.283994,232,5,39,779,780,614,133
20293,1500000,52 av foch 75016,16,160,3,9375,48.873177,2.283994,232,5,39,779,780,614,133
20734,1020000,26 rue de bassano 75016,16,66,3,15455,48.869148,2.297652,363,45,317,335,336,613,179
5506,575000,8 rue balzac 75008,8,58,2,9914,48.873531,2.300526,765,13,265,220,221,613,331
19923,555900,35 rue falguiere 75015,15,38,2,14629,48.842457,2.316061,1253,12,175,711,712,613,507
25009,496652,3 rue fragonard 75017,17,46,2,10797,48.894226,2.314546,744,17,288,838,839,612,336
25010,235000,3 rue fragonard 75017,17,29,1,8103,48.894226,2.314546,744,17,288,838,839,612,336
25011,254000,3 rue fragonard 75017,17,33,1,7697,48.894226,2.314546,744,17,288,838,839,612,336
5061,2310000,102 rue du faubourg saint honore 75008,8,164,5,14085,48.87144,2.315659,375,71,486,251,252,611,537
17955,220800,79 rue desnouettes 75015,15,20,1,11040,48.834776,2.284703,499,8,92,34,35,611,132
16970,600000,6 rue de cadix 75015,15,55,3,10909,48.834313,2.288657,261,8,321,807,808,610,534
16971,430000,6 rue de cadix 75015,15,46,3,9348,48.834313,2.288657,261,8,321,807,808,610,534
14969,1250000,32 bd jourdan 75014,14,113,5,11062,48.821614,2.333734,176,26,321,233,234,610,127
14970,578020,32 bd jourdan 75014,14,55,3,10509,48.821614,2.333734,176,26,321,233,234,610,127
3537,743000,75 rue du cherche-midi 75006,6,45,2,16511,48.84786,2.323514,412,12,113,86,87,610,524
20026,625000,64 rue pergolese 75016,16,50,2,12500,48.873126,2.280759,74,5,92,650,651,610,115
25015,235000,5 rue fragonard 75017,17,20,1,11750,48.894299,2.314916,746,17,290,770,771,609,336
20736,273750,141 av de malakoff 75016,16,22,1,12443,48.8754,2.2837,364,96,268,886,887,609,152
14987,272000,31 av reille 75014,14,28,2,9714,48.824022,2.3353,197,35,219,855,856,609,127
15443,422850,25 rue morere 75014,14,42,2,10068,48.824921,2.32084,388,77,209,853,854,609,284
15444,375000,25 rue morere 75014,14,46,3,8152,48.824921,2.32084,388,77,209,853,854,609,284
19230,1303100,115 rue de vaugirard 75015,15,56,2,23270,48.844692,2.319284,891,12,425,86,87,608,497
15404,615000,23 rue morere 75014,14,56,3,10982,48.824837,2.321152,367,77,227,853,854,608,127
20431,1804000,12 rue de bassano 75016,16,136,5,13265,48.868572,2.296894,288,45,235,335,336,607,133
19548,370000,80 rue des morillons 75015,15,47,2,7872,48.831404,2.30637,1024,118,115,371,372,607,253
19549,533850,80 rue des morillons 75015,15,70,3,7626,48.831404,2.30637,1024,118,115,371,372,607,253
4931,4050000,5 rue du cirque 75008,8,184,5,22011,48.870022,2.313964,170,71,333,251,252,606,331
21016,3033800,1 rue edmond about 75016,16,180,6,16854,48.862435,2.273746,474,128,299,772,773,606,339
21017,1912000,1 rue edmond about 75016,16,136,6,14059,48.862435,2.273746,474,128,299,772,773,606,339
21018,315000,1 rue edmond about 75016,16,23,1,13696,48.862435,2.273746,474,128,299,772,773,606,339
2865,1412000,25 rue pierre nicole 75005,5,125,5,11296,48.840652,2.339515,457,80,255,738,739,606,365
19872,449280,22 rue falguiere 75015,15,37,2,12143,48.842862,2.316232,1209,12,207,711,712,606,507
19873,540000,22 rue falguiere 75015,15,48,3,11250,48.842862,2.316232,1209,12,207,711,712,606,507
3791,1022297,4 rue des chartreux 75006,6,62,3,16489,48.842033,2.335726,779,80,103,738,739,606,116
3792,551961,4 rue des chartreux 75006,6,35,2,15770,48.842033,2.335726,779,80,103,738,739,606,116
3793,1882000,4 rue des chartreux 75006,6,138,4,13638,48.842033,2.335726,779,80,103,738,739,606,116
3794,568627,4 rue des chartreux 75006,6,44,2,12923,48.842033,2.335726,779,80,103,738,739,606,116
20475,737500,13 rue de bassano 75016,16,40,3,18438,48.868909,2.297066,309,45,262,335,336,605,53
3521,525000,80 rue du cherche-midi 75006,6,37,3,14189,48.847982,2.323407,403,12,106,86,87,605,524
3770,1005000,21 rue mayet 75006,6,75,2,13400,48.846283,2.319421,743,12,290,86,87,604,128
12573,450000,24 rue santerre 75012,12,43,2,10465,48.84291,2.400013,709,84,252,572,573,604,373
12574,580000,24 rue santerre 75012,12,60,3,9667,48.84291,2.400013,709,84,252,572,573,604,373
12575,652200,24 rue santerre 75012,12,71,4,9186,48.84291,2.400013,709,84,252,572,573,604,373
12576,357925,24 rue santerre 75012,12,50,2,7158,48.84291,2.400013,709,84,252,572,573,604,373
19411,1138780,4 rue fizeau 75015,15,41,3,27775,48.831054,2.302756,966,118,177,326,327,604,455
19412,1138780,4 rue fizeau 75015,15,42,3,27114,48.831054,2.302756,966,118,177,326,327,604,455
19413,332000,4 rue fizeau 75015,15,40,2,8300,48.831054,2.302756,966,118,177,326,327,604,455
15998,525000,23 av rene coty 75014,14,48,2,10938,48.829311,2.334508,646,81,133,612,613,604,45
15507,1015000,72 av jean moulin 75014,14,100,5,10150,48.82486,2.319713,433,77,132,853,854,604,434
12873,155000,35 av de saint-mande 75012,12,13,1,11923,48.845297,2.400628,875,84,81,743,744,604,429
12874,1027200,35 av de saint-mande 75012,12,97,4,10590,48.845297,2.400628,875,84,81,743,744,604,429
12875,930000,35 av de saint-mande 75012,12,98,4,9490,48.845297,2.400628,875,84,81,743,744,604,429
5184,894000,18 rue de penthievre 75008,8,74,3,12081,48.872862,2.315627,515,71,530,477,478,603,554
19366,376350,4 vla de la croix nivert 75015,15,33,2,11405,48.84421,2.319063,946,12,371,711,712,603,497
16835,1170000,4 cite auguste chabrieres 75015,15,50,3,23400,48.834701,2.288987,210,8,270,807,808,602,534
16836,1170000,4 cite auguste chabrieres 75015,15,68,2,17206,48.834701,2.288987,210,8,270,807,808,602,534
20445,203400,11 rue de bassano 75016,16,13,1,15646,48.868799,2.296923,294,45,246,335,336,602,53
20446,1662500,11 rue de bassano 75016,16,140,5,11875,48.868799,2.296923,294,45,246,335,336,602,53
25021,584067,7 bd berthier 75017,17,60,2,9734,48.893862,2.31291,749,17,172,838,839,602,238
25022,710600,7 bd berthier 75017,17,75,4,9475,48.893862,2.31291,749,17,172,838,839,602,238
25023,638000,7 bd berthier 75017,17,80,2,7975,48.893862,2.31291,749,17,172,838,839,602,238
19383,300610,18 rue de chambery 75015,15,30,2,10020,48.831303,2.303657,954,118,169,371,372,602,455
2851,1127030,23 rue pierre nicole 75005,5,69,3,16334,48.840766,2.339602,449,80,256,738,739,601,365
21312,465000,123 rue de la tour 75016,16,40,2,11625,48.86317,2.274825,594,25,193,772,773,601,256
3073,455000,1 rue nicolas houel 75005,5,24,1,18958,48.842046,2.362382,805,56,159,719,720,601,237
3074,485010,1 rue nicolas houel 75005,5,40,1,12125,48.842046,2.362382,805,56,159,719,720,601,237
3075,250000,1 rue nicolas houel 75005,5,23,1,10870,48.842046,2.362382,805,56,159,719,720,601,237
19857,381040,20 bd de vaugirard 75015,15,35,1,10887,48.841732,2.31858,1205,12,129,711,712,601,497
19858,368900,20 bd de vaugirard 75015,15,34,1,10850,48.841732,2.31858,1205,12,129,711,712,601,497
5273,3400000,17 rue vernet 75008,8,210,7,16190,48.871691,2.298818,589,45,513,220,221,600,179
20759,433740,39 rue de chaillot 75016,16,27,2,16064,48.86782,2.297939,378,45,287,60,61,600,179
3800,2990000,169 bd du montparnasse 75006,6,180,4,16611,48.840177,2.335747,783,80,196,738,739,600,116
16143,537000,86 bd arago 75014,14,55,3,9764,48.834971,2.34097,773,80,153,139,140,600,498
15150,1265000,52 av rene coty 75014,14,112,4,11295,48.826011,2.33527,309,81,107,672,673,600,127
15151,906000,52 av rene coty 75014,14,105,5,8629,48.826011,2.33527,309,81,107,672,673,600,127
5101,861650,4 rue de miromesnil 75008,8,78,2,11047,48.871723,2.316153,424,71,524,251,252,599,537
2795,850000,16 rue pierre nicole 75005,5,73,2,11644,48.841484,2.339939,417,80,262,738,739,599,365
15496,655300,70 av jean moulin 75014,14,66,4,9929,48.825009,2.320054,430,77,164,853,854,599,434
16409,1180000,31 rue jean dolent 75014,14,57,1,20702,48.833859,2.337384,1005,72,152,68,69,599,45
3522,329399.12,73 rue du cherche-midi 75006,6,22,2,14973,48.847911,2.323611,404,12,121,86,87,599,524
5309,350000,138 bd haussmann 75008,8,23,1,15217,48.875369,2.313598,625,3,444,404,405,598,331
5310,300000,138 bd haussmann 75008,8,23,1,13043,48.875369,2.313598,625,3,444,404,405,598,331
5311,300000,138 bd haussmann 75008,8,23,1,13043,48.875369,2.313598,625,3,444,404,405,598,331
15493,275000,68 av jean moulin 75014,14,31,1,8871,48.825092,2.320244,428,77,181,853,854,598,434
15494,650000,68 av jean moulin 75014,14,75,4,8667,48.825092,2.320244,428,77,181,853,854,598,434
15495,389000,68 av jean moulin 75014,14,45,2,8644,48.825092,2.320244,428,77,181,853,854,598,434
19361,340000,11 rue de chambery 75015,15,37,2,9189,48.831496,2.3041,942,118,149,371,372,598,455
14993,372000,33 av reille 75014,14,38,2,9789,48.824004,2.33514,204,35,233,855,856,597,127
4301,2607200,79 rue vaneau 75007,7,109,4,23919,48.849239,2.320268,475,12,181,585,586,596,128
4333,1594838,39 rue de babylone 75007,7,95,5,16788,48.85163,2.319374,490,12,112,305,306,596,128
4334,870000,39 rue de babylone 75007,7,54,2,16111,48.85163,2.319374,490,12,112,305,306,596,128
12859,1420000,37 av de saint-mande 75012,12,117,4,12137,48.845277,2.400857,866,93,80,743,744,595,405
15473,930000,42 av rene coty 75014,14,88,4,10568,48.826991,2.334903,410,81,48,672,673,595,127
5180,1542400,20 rue de miromesnil 75008,8,125,4,12339,48.872666,2.316075,511,71,516,477,478,594,554
5363,1004762,6 rue arsene houssaye 75008,8,70,3,14354,48.87372,2.298352,668,52,411,220,221,594,74
20819,3534400,63 av marceau 75016,16,140,4,25246,48.870165,2.297661,410,45,379,335,336,594,53
4350,1140000,82 rue vaneau 75007,7,77,3,14805,48.848827,2.320259,500,12,199,86,87,594,128
19275,223000,23 rue rosenwald 75015,15,30,1,7433,48.832322,2.305586,903,118,187,371,372,594,455
3502,790000,78 rue du cherche-midi 75006,6,65,3,12154,48.848037,2.32351,394,12,116,86,87,594,524
24092,360230,86 rue de la jonquiere 75017,17,44,2,8187,48.894692,2.319312,444,106,86,30,31,594,27
16112,1794000,34 rue dareau 75014,14,170,6,10553,48.830784,2.336176,753,81,339,612,613,593,45
16113,150000,34 rue dareau 75014,14,15,1,10000,48.830784,2.336176,753,81,339,612,613,593,45
3818,1952800,81 rue madame 75006,6,103,5,18959,48.845879,2.331601,820,12,248,906,907,593,536
20654,803350,55 rue molitor 75016,16,82,3,9797,48.845248,2.257821,331,74,221,425,426,592,251
3762,1600000,5 rue duguay-trouin 75006,6,106,4,15094,48.846227,2.330591,734,12,209,906,907,592,536
19458,415800,6 rue fizeau 75015,15,38,3,10942,48.830975,2.302909,976,118,191,326,327,592,9
19459,315000,6 rue fizeau 75015,15,35,2,9000,48.830975,2.302909,976,118,191,326,327,592,9
19460,229635,6 rue fizeau 75015,15,34,2,6754,48.830975,2.302909,976,118,191,326,327,592,9
19461,315000,6 rue fizeau 75015,15,53,3,5943,48.830975,2.302909,976,118,191,326,327,592,9
3808,2160000,6 rue des chartreux 75006,6,125,5,17280,48.842038,2.335541,794,80,117,738,739,592,116
16014,368741.28,65 rue de la tombe issoire 75014,14,32,1,11523,48.828956,2.333488,657,81,38,612,613,592,45
16015,435000,65 rue de la tombe issoire 75014,14,42,1,10357,48.828956,2.333488,657,81,38,612,613,592,45
16936,230000,7 rue de cadix 75015,15,22,1,10455,48.834339,2.288904,248,8,308,807,808,591,534
19431,416380,22 rue de chambery 75015,15,53,2,7856,48.831095,2.303429,972,118,179,371,372,591,9
19187,557000,9 rue franquet 75015,15,60,3,9283,48.833018,2.306438,870,118,277,371,372,590,130
19188,650000,9 rue franquet 75015,15,72,4,9028,48.833018,2.306438,870,118,277,371,372,590,130
19189,711000,9 rue franquet 75015,15,80,4,8888,48.833018,2.306438,870,118,277,371,372,590,130
19190,230000,9 rue franquet 75015,15,26,1,8846,48.833018,2.306438,870,118,277,371,372,590,130
3692,2594000,27 rue de fleurus 75006,6,143,4,18140,48.846924,2.329331,608,12,243,906,907,590,536
3693,3264000,27 rue de fleurus 75006,6,185,7,17643,48.846924,2.329331,608,12,243,906,907,590,536
3573,906488.56,7 rue jean-francois gerbillon 75006,6,75,3,12087,48.847515,2.324607,429,12,209,86,87,590,524
2975,2306600,113 bd saint michel 75005,5,180,5,12814,48.843323,2.338861,556,80,160,830,831,590,190
5295,287000,6 av percier 75008,8,23,1,12478,48.874037,2.314634,617,71,486,404,405,589,554
5296,1175910,6 av percier 75008,8,98,3,11999,48.874037,2.314634,617,71,486,404,405,589,554
19665,478000,145 rue de vaugirard 75015,15,18,1,26556,48.844057,2.31654,1090,12,326,711,712,589,507
19666,478000,145 rue de vaugirard 75015,15,24,2,19917,48.844057,2.31654,1090,12,326,711,712,589,507
3503,1976350,71 rue du cherche-midi 75006,6,104,3,19003,48.847969,2.323722,395,12,132,86,87,589,524
3504,445000,71 rue du cherche-midi 75006,6,27,2,16481,48.847969,2.323722,395,12,132,86,87,589,524
20074,4293200,1 vla jocelyn 75016,16,260,6,16512,48.873019,2.280018,121,5,99,411,412,589,115
20075,312000,1 vla boissiere 75016,16,60,3,5200,48.873019,2.280018,121,5,99,411,412,589,115
21198,790690,9 rue de siam 75016,16,60,3,13178,48.861935,2.274976,540,128,329,772,773,588,315
17554,727320,384 rue de vaugirard 75015,15,80,4,9092,48.833063,2.288469,393,8,307,741,742,588,534
16978,325000,8 rue de cadix 75015,15,30,2,10833,48.834189,2.288882,264,8,324,807,808,587,534
20772,472810,41 rue de chaillot 75016,16,35,2,13509,48.867924,2.298062,387,45,303,60,61,587,179
20773,853150,41 rue de chaillot 75016,16,69,3,12364,48.867924,2.298062,387,45,303,60,61,587,179
20397,90000,7 rue de bassano 75016,16,11,1,8182,48.868601,2.296663,269,45,217,335,336,587,133
20363,1500000,6 rue de bassano 75016,16,102,4,14706,48.868286,2.296518,254,45,196,335,336,587,133
4297,1380400,75 rue vaneau 75007,7,51,2,27067,48.849526,2.320136,471,12,162,585,586,587,128
5489,560000,19 rue chateaubriand 75008,8,43,1,13023,48.873503,2.300844,750,13,248,220,221,586,331
15466,400000,45 av jean moulin 75014,14,45,2,8889,48.825129,2.320875,407,77,224,853,854,586,284
3731,401400,15 rue duguay-trouin 75006,6,33,1,12164,48.846601,2.329945,668,12,219,906,907,586,536
20911,1499343,157 av de malakoff 75016,16,86,3,17434,48.876274,2.28348,441,5,195,27,28,586,152
20912,1450000,157 av de malakoff 75016,16,130,4,11154,48.876274,2.28348,441,5,195,27,28,586,152
16120,890000,84 bd arago 75014,14,83,3,10723,48.834988,2.341355,758,80,127,139,140,586,13
16121,884615,84 bd arago 75014,14,84,4,10531,48.834988,2.341355,758,80,127,139,140,586,13
17812,602000,84 rue desnouettes 75015,15,72,4,8361,48.835156,2.285064,457,8,115,34,35,586,163
20728,1075000,109 bd exelmans 75016,16,100,4,10750,48.845803,2.258277,359,74,235,425,426,585,208
25641,1175500,15 rue cino del duca 75017,17,92,3,12777,48.884877,2.283766,1328,96,75,709,710,585,357
25642,1499600,15 rue cino del duca 75017,17,125,5,11997,48.884877,2.283766,1328,96,75,709,710,585,357
25643,525000,15 rue cino del duca 75017,17,46,2,11413,48.884877,2.283766,1328,96,75,709,710,585,357
20671,2655000,140 av de malakoff 75016,16,110,4,24136,48.875388,2.284056,342,96,279,779,780,584,152
16744,925000,17 rue auguste chabrieres 75015,15,91,5,10165,48.834909,2.28939,174,8,233,807,808,584,534
19473,293000,24 rue de chambery 75015,15,36,2,8139,48.830999,2.303324,981,118,185,371,372,584,9
19365,510000,3 rue fizeau 75015,15,55,3,9273,48.831228,2.302724,946,118,159,326,327,584,455
14943,578000,13 rue albert sorel 75014,14,76,4,7605,48.822941,2.322108,143,77,184,576,577,583,127
14944,670000,13 rue albert sorel 75014,14,96,5,6979,48.822941,2.322108,143,77,184,576,577,583,127
20948,875000,159 av de malakoff 75016,16,70,3,12500,48.876405,2.283447,454,5,181,27,28,583,152
20949,568273,159 av de malakoff 75016,16,49,2,11597,48.876405,2.283447,454,5,181,27,28,583,152
20950,845000,159 av de malakoff 75016,16,79,3,10696,48.876405,2.283447,454,5,181,27,28,583,152
20951,715000,159 av de malakoff 75016,16,67,2,10672,48.876405,2.283447,454,5,181,27,28,583,152
20952,715000,159 av de malakoff 75016,16,79,3,9051,48.876405,2.283447,454,5,181,27,28,583,152
16124,490000,32 rue dareau 75014,14,49,2,10000,48.830866,2.336398,759,81,359,612,613,582,498
16125,910000,32 rue dareau 75014,14,100,4,9100,48.830866,2.336398,759,81,359,612,613,582,498
12480,845250,26 rue dagorno 75012,12,77,4,10977,48.84245,2.400435,659,93,271,572,573,582,387
12481,765000,26 rue dagorno 75012,12,78,4,9808,48.84245,2.400435,659,93,271,572,573,582,387
12482,600000,26 rue dagorno 75012,12,65,3,9231,48.84245,2.400435,659,93,271,572,573,582,387
4343,1180000,78 rue vaneau 75007,7,65,3,18154,48.849142,2.320114,493,12,198,585,586,582,128
16037,495000,21 av rene coty 75014,14,30,2,16500,48.829515,2.334431,668,81,136,612,613,582,45
16038,388200,21 av rene coty 75014,14,37,2,10492,48.829515,2.334431,668,81,136,612,613,582,45
16039,455000,21 av rene coty 75014,14,50,2,9100,48.829515,2.334431,668,81,136,612,613,582,45
12165,731250,66 av du gal michel bizot 75012,12,67,3,10914,48.83562,2.402306,507,93,81,131,132,582,494
5081,7000000,2 rue de miromesnil 75008,8,287,7,24390,48.87149,2.316183,405,71,499,251,252,581,537
21061,3990000,8 rue jean richepin 75016,16,254,5,15709,48.861627,2.274495,489,128,367,772,773,581,315
20421,1785000,14 av alphand 75016,16,150,4,11900,48.874964,2.284453,284,96,226,494,495,581,152
